location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,Age,pal_lat
Figueira Da Foz,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,eisenackii,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,FO,166.07,26.965375
Figueira Da Foz,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,jurassica,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,FO,166.07,26.965375
Figueira Da Foz,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,eisenackii,NA,20% macrocephalus,"Smelror et al., 1991",0.2 in amm_t_Bullatimorphites bullatus,LO,165.974,26.978575
Figueira Da Foz,Order Gonyaulacales Family uncertain,uncertain,Impletosphaeridium,ehrenbergii,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,FO,166.07,26.965375
Figueira Da Foz,Pareodiniaceae,all,Kalyptea,stegasta,NA,40% macrocephalus,"Smelror et al., 1991",0.4 in amm_t_Bullatimorphites bullatus,FO,165.878,26.991775
Figueira Da Foz,Gonyaulacaceae,Cribroperidinioideae,Korystocysta,kettonensis,NA,60% macrocephalus,"Smelror et al., 1991",0.6 in amm_t_Bullatimorphites bullatus,FO,165.782,27.004974999999998
Figueira Da Foz,Gonyaulacaceae,Leptodinioideae,Meiourogonyaulax,spongiosa,NA,60% macrocephalus,"Smelror et al., 1991",0.6 in amm_t_Bullatimorphites bullatus,FO,165.782,27.004974999999998
Figueira Da Foz,Gonyaulacaceae,Leptodinioideae,Meiourogonyaulax,valensii,NA,40% macrocephalus,"Smelror et al., 1991",0.4 in amm_t_Bullatimorphites bullatus,FO,165.878,26.991775
Figueira Da Foz,Pareodiniaceae,all,Pareodinia,ceratophora,NA,20% macrocephalus,"Smelror et al., 1991",0.2 in amm_t_Bullatimorphites bullatus,FO,165.974,26.978575
Figueira Da Foz,Gonyaulacaceae,other,Sentusidinium,rioulti,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,FO,166.07,26.965375
Figueira Da Foz,Order Gonyaulacales Family uncertain,uncertain,Valensiella,dictydia,NA,40% macrocephalus,"Smelror et al., 1991",0.4 in amm_t_Bullatimorphites bullatus,FO,165.878,26.991775
Zaragoza,Areoligeraceae,all,Adnatosphaeridium,caulleryi,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,Areoligeraceae,all,Adnatosphaeridium,brevispinosum,NA,50% in macrocephalus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,other,Barbatacysta,pilosa,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,other,Chytroeisphaeridia,chytroeides,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,Order Gonyaulacales Family uncertain,uncertain,Cleistosphaeridium,varispinosum,NA,50% in macrocephalus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,granuligerum,NA,50% in bifurcatus,"Smelror et al., 1991",0.5 in amm_t_Perisphinctes bifurcatus,FO,158.99,25.7505
Zaragoza,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,nuciforme,NA,50% in bifurcatus,"Smelror et al., 1991",0.5 in amm_t_Perisphinctes bifurcatus,FO,158.99,25.7505
Zaragoza,Gonyaulacaceae,Leptodinioideae,Ctenidodinium,ornatum,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Ctenidodinium,continuum,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Dichadogonyaulax,sellwoodii,NA,50% in macrocephalus,"Smelror et al., 1991",0.8 in amm_t_Bullatimorphites bullatus,FO,165.686,25.344625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Durotrigia,flipicata,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,LO,166.07,25.320625
Zaragoza,Order Gonyaulacales Family uncertain,uncertain,Ellipsoidictyum,cinctum,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Perisphinctes bifurcatus,FO,158.99,25.7505
Zaragoza,Gonyaulacaceae,Leptodinioideae,Endoscrinium,luridum,NA,50% in bullatus,"Smelror et al., 1991",0.25 in amm_t_Bullatimorphites bullatus,FO,165.95,25.328125
Zaragoza,Gonyaulacaceae,Leptodinioideae,Endoscrinium,luridum,NA,50% in macrocephalus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,Order Gonyaulacales Family uncertain,uncertain,Epiplosphaera,gochtii,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,LO,166.07,25.320625
Zaragoza,Order Gonyaulacales Family uncertain,uncertain,Epiplosphaera,reticulospinosa,NA,100% in bimammatum,"Smelror et al., 1991",1 in amm_t_Epipeltoceras bimammatum,FO,156.75,25.862499999999997
Zaragoza,Gonyaulacaceae,Gonyaulacoideae,Escharisphaeridia,pocockii,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,pectinigera,NA,0% macrocephalus,"Smelror et al., 1991",0 in amm_t_Bullatimorphites bullatus,LO,166.07,25.320625
Zaragoza,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,jurassica,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,jurassica,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,LO,165.59,25.350625
Zaragoza,Order Gonyaulacales Family uncertain,uncertain,Impletosphaeridium,ehrenbergii,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,Cribroperidinioideae,Korystocysta,pachyderma,NA,0% planula,"Smelror et al., 1991",0 in amm_t_Idoceras planula,LO,156.75,25.862499999999997
Zaragoza,Gonyaulacaceae,Leptodinioideae,Meiourodinium,spongiosum,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Pareodiniaceae,all,Pareodinia,prolongata,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Pareodiniaceae,all,Pareodinia,ceratophora,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,cladophora,NA,100% in bifurcatus,"Smelror et al., 1991",1 in amm_t_Perisphinctes bifurcatus,FO,158.54,25.773
Zaragoza,Gonyaulacaceae,Leptodinioideae,Rigaudella,filamentosa,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Semicavidinium,mitra,NA,100% in bimammatum,"Smelror et al., 1991",1 in amm_t_Epipeltoceras bimammatum,FO,156.75,25.862499999999997
Zaragoza,Gonyaulacaceae,other,Sentusidinium,rioulti,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,FO,165.59,25.350625
Zaragoza,Gonyaulacaceae,other,Sentusidinium,sparsibarbatum,NA,100% in bifurcatus,"Smelror et al., 1991",1 in amm_t_Perisphinctes bifurcatus,FO,158.54,25.773
Zaragoza,misc,misc,Solisphaeridium,brevispinosum,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,misc,misc,Solisphaeridium,brevispinosum,NA,50% in macrocephalus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Systematophora,penicillata,NA,0% in gracilis,"Smelror et al., 1991",0 in amm_t_Macrocephalites gracilis,LO,165.59,25.350625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Wanaea,acollaris,NA,100% bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,LO,165.82999999999998,25.335625
Zaragoza,Gonyaulacaceae,Leptodinioideae,Wanaea,acollaris,NA,100% in bullatus,"Smelror et al., 1991",0.5 in amm_t_Bullatimorphites bullatus,FO,165.82999999999998,25.335625
643,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,0% C21n,"Eldrett et al., 2004",0 in mag_C21n,LO,47.349,57.87483
643,Areoligeraceae,all,Areoligera,tauloma,NA,0% C19n,"Eldrett et al., 2004",0 in mag_C19n,LO,41.39,59.8413
643,Areoligeraceae,all,Areoligera,medusettiformis,NA,0% in C21n,"Eldrett et al., 2004",0 in mag_C21n,LO,47.349,57.87483
643,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,diktyoplokum,NA,0% C13n,"Eldrett et al., 2004",0 in mag_C13n,LO,33.705,61.28921428571429
643,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,ebdonii,NA,0% in C20n,"Eldrett et al., 2004",0 in mag_C20n,LO,43.432,59.16744
643,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,ebdonii,NA,100% C21r,"Eldrett et al., 2004",1 in mag_C21r,FO,47.349,57.87483
643,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,magna,NA,100% in C20r,"Eldrett et al., 2004",1 in mag_C20r,LO,43.432,59.16744
643,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,magna,NA,0% C21r,"Eldrett et al., 2004",0 in mag_C21r,FO,48.566,57.47322
643,Areoligeraceae,all,Chiropteridium,galea,NA,50% C13n,"Eldrett et al., 2004",0.5 in mag_C13n,FO,33.431,61.332271428571424
643,Areoligeraceae,all,Chiropteridium,lobospinosum,NA,50% C13n,"Eldrett et al., 2004",0.5 in mag_C13n,FO,33.431,61.332271428571424
643,Gonyaulacaceae,Cribroperidinioideae,Diphyes,colligerum,NA,0% in C19n,"Eldrett et al., 2004",0 in mag_C19n,LO,41.39,59.8413
643,Gonyaulacaceae,Cribroperidinioideae,Diphyes,ficusoides,NA,100% in C20r,"Eldrett et al., 2004",1 in mag_C20r,LO,43.432,59.16744
643,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,ellipticum,NA,0% C19n,"Eldrett et al., 2004",0 in mag_C19n,FO,41.39,59.8413
643,Peridiniaceae,Wetzelielloideae,Dracodinium,pachydermum,NA,50% C21n,"Eldrett et al., 2004",0.5 in mag_C21n,LO,46.5365,58.142955
643,Gonyaulacaceae,Leptodinioideae,Eatonicysta,ursulae,NA,50% C21r,"Eldrett et al., 2004",0.5 in mag_C21r,LO,47.957499999999996,57.674025
643,Cladopyxiaceae,all,Enneadocysta,arcuata,NA,0% C20n,"Eldrett et al., 2004",0 in mag_C20n,FO,43.432,59.16744
643,Areoligeraceae,all,Glaphyrocysta,ordinata,NA,0% in C20n,"Eldrett et al., 2004",0 in mag_C20n,LO,43.432,59.16744
643,Goniodomaceae,all,Heteraulacacysta,porosa,NA,50% C20r,"Eldrett et al., 2004",0.5 in mag_C20r,FO,44.578,58.78926
643,Cladopyxiaceae,all,Licracysta,semicirculata,NA,0% in C18n.1n,"Eldrett et al., 2004",0 in mag_C18n.1n,FO,39.627,60.35861428571428
643,Gonyaulacaceae,other,Melitasphaeridium,pseudorecurvatum,NA,0% in C15n,"Eldrett et al., 2004",0 in mag_C15n,LO,35.294,61.03951428571428
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,clithridium,NA,75% C20r,"Eldrett et al., 2004",0.75 in mag_C20r,LO,44.005,58.97835
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,distinctum,NA,50% C20n,"Eldrett et al., 2004",0.5 in mag_C20n,FO,42.8665,59.354054999999995
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,distinctum,NA,0%  C17n,"Eldrett et al., 2004",0 in mag_C17n,LO,38.333,60.56195714285714
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,clithridium,NA,0% C21n,"Eldrett et al., 2004",0 in mag_C21n,FO,47.349,57.87483
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,regalis,NA,0% C21n,"Eldrett et al., 2004",0 in mag_C21n,FO,47.349,57.87483
643,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,regalis,NA,75% C20r,"Eldrett et al., 2004",0.75 in mag_C20r,LO,44.005,58.97835
643,Peridiniaceae,Deflandreoideae,Svalbardella,cooksoniae,NA,75% C13r,"Eldrett et al., 2004",0.75 in mag_C13r,LO,34.0285,61.23837857142857
643,Peridiniaceae,Deflandreoideae,Svalbardella,cooksoniae,NA,20% C19r,"Eldrett et al., 2004",0.2 in mag_C19r,FO,42.1188,59.600795999999995
643,Peridiniaceae,Wetzelielloideae,Wetzeliella,gochtii,NA,0% C15n,"Eldrett et al., 2004",0 in mag_C15n,FO,35.294,61.03951428571428
643,Peridiniaceae,Wetzelielloideae,Wetzeliella,ovalis,NA,0% C19n,"Eldrett et al., 2004",0 in mag_C19n,LO,41.39,59.8413
643,Peridiniaceae,Wetzelielloideae,Wetzeliella,ovalis,NA,0% C21n,"Eldrett et al., 2004",0 in mag_C21n,FO,47.349,57.87483
338,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,75% C21n,"Eldrett et al., 2004",0.75 in mag_C21n,LO,46.13025,58.5770175
338,Areoligeraceae,all,Areoligera,tauloma,NA,0% C18n.2n,"Eldrett et al., 2004",0 in mag_C18n.2n,LO,40.145,60.55215
338,Areoligeraceae,all,Areoligera,medusettiformis,NA,25% C20r,"Eldrett and Harding, 2009",0.25 in mag_C20r,LO,45.150999999999996,58.90017
338,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,diktyoplokum,NA,0% C13n,"Eldrett and Harding, 2009",0 in mag_C13n,LO,33.705,61.6229375
338,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,michoudii,NA,0% in C18n.2n,"Eldrett and Harding, 2009",0 in mag_C18n.2n,LO,40.145,60.55215
338,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,ebdonii,NA,75% C18r,"Eldrett and Harding, 2009",0.75 in mag_C18r,LO,40.39725,60.4689075
338,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,ebdonii,NA,0% C21n,"Eldrett and Harding, 2009",0 in mag_C21n,FO,47.349,58.17483
338,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,compta,NA,0% C13n,"Eldrett and Harding, 2009",0 in mag_C13n,LO,33.705,61.6229375
338,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,compta,NA,0% in C13n,"Eldrett et al., 2004",0 in mag_C13n,LO,33.705,61.6229375
338,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,magna,NA,25% C20r,"Eldrett and Harding, 2009",0.25 in mag_C20r,LO,45.150999999999996,58.90017
338,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,magna,NA,0% C21r,"Eldrett and Harding, 2009",0 in mag_C21r,FO,48.566,57.773219999999995
338,Peridiniaceae,Deflandreoideae,Cerodinium,depressum,NA,25% C19r,"Eldrett and Harding, 2009",0.25 in mag_C19r,LO,42.07325,59.9158275
338,Peridiniaceae,Wetzelielloideae,Charlesdowniea,tenuivirgula,NA,75% C18r,"Eldrett and Harding, 2009",0.75 in mag_C18r,LO,40.39725,60.4689075
338,Peridiniaceae,Wetzelielloideae,Charlesdowniea,columna,NA,0% in C21r,"Eldrett et al., 2004; Eldrett and Harding, 2009",0 in mag_C21r,LO,48.566,57.773219999999995
338,Areoligeraceae,all,Chiropteridium,galea,NA,0% C13n,"Eldrett and Harding, 2009",0 in mag_C13n,FO,33.705,61.6229375
338,Areoligeraceae,all,Chiropteridium,lobospinosum,NA,0% C13n,"Eldrett and Harding, 2009",0 in mag_C13n,FO,33.705,61.6229375
338,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,funiculatum,NA,100% C13n,"Eldrett and Harding, 2009",1 in mag_C13n,LO,33.157,61.7119875
338,Gonyaulacaceae,Cribroperidinioideae,Diphyes,colligerum,NA,50% C18n.1r,"Eldrett and Harding, 2009",0.5 in mag_C18n.1r,LO,39.6625,60.65484375
338,Gonyaulacaceae,Cribroperidinioideae,Diphyes,ficusoides,NA,50% in C20r,"Eldrett et al., 2004; Eldrett and Harding, 2009",0.5 in mag_C20r,LO,44.578,59.089259999999996
338,Gonyaulacaceae,Cribroperidinioideae,Diphyes,ficusoides,NA,50% C22n,"Eldrett and Harding, 2009",0.5 in mag_C22n,FO,48.955,57.64485
338,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,ellipticum,NA,0% C19n,"Eldrett and Harding, 2009",0 in mag_C19n,FO,41.39,60.1413
338,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,ellipticum,NA,0% C19n,"Eldrett and Harding, 2009",0 in mag_C19n,LO,41.39,60.1413
338,Peridiniaceae,Wetzelielloideae,Dracodinium,rhomboideum,NA,50% C18n.1r,"Eldrett et al., 2004",0.5 in mag_C18n.1r,LO,39.6625,60.65484375
338,Peridiniaceae,Wetzelielloideae,Dracodinium,rhomboideum,NA,20% C18n.2n,"Eldrett et al., 2004",0.2 in mag_C18n.2n,FO,40.055600000000005,60.581652
338,Peridiniaceae,Wetzelielloideae,Dracodinium,pachydermum,NA,50% C21n,"Eldrett et al., 2004",0.5 in mag_C21n,LO,46.5365,58.442955
338,Peridiniaceae,Wetzelielloideae,Dracodinium,pachydermum,NA,0% C22n,"Eldrett and Harding, 2009",0 in mag_C22n,FO,49.344,57.516479999999994
338,Gonyaulacaceae,Leptodinioideae,Eatonicysta,ursulae,NA,50% C21r,"Eldrett et al., 2004",0.5 in mag_C21r,LO,47.957499999999996,57.974025
338,Cladopyxiaceae,all,Enneadocysta,arcuata,NA,0% C19n,"Eldrett and Harding, 2009",0 in mag_C19n,FO,41.39,60.1413
338,Areoligeraceae,all,Glaphyrocysta,ordinata,NA,50% C18n.2n,"Eldrett and Harding, 2009",0.5 in mag_C18n.2n,LO,39.9215,60.612756250000004
338,Goniodomaceae,all,Heteraulacacysta,porosa,NA,50% C20r,"Eldrett et al., 2004",0.5 in mag_C20r,FO,44.578,59.089259999999996
338,Gonyaulacaceae,Gonyaulacoideae,Hystrichosphaeropsis,costae,NA,25%  C21n,"Eldrett and Harding, 2009",0.25 in mag_C21n,LO,46.94275,58.3088925
338,Gonyaulacaceae,Gonyaulacoideae,Hystrichostrogylon,clausenii,NA,50% C21n,"Eldrett et al., 2004",0.5 in mag_C21n,LO,46.5365,58.442955
338,Gonyaulacaceae,other,Melitasphaeridium,pseudorecurvatum,NA,100% in C13n,"Eldrett and Harding, 2009",1 in mag_C13n,LO,33.157,61.7119875
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,clithridium,NA,100% C19n,"Eldrett et al., 2004",1 in mag_C19n,LO,41.154,60.21918
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,distinctum,NA,50% C19n,"Eldrett and Harding, 2009",0.5 in mag_C19n,FO,41.272000000000006,60.18024
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,clithridium,NA,0% C20r,"Eldrett et al., 2004",0 in mag_C20r,FO,45.724,58.71108
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,regalis,NA,0% C20r,"Eldrett et al., 2004",0 in mag_C20r,FO,45.724,58.71108
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,distinctum,NA,0% in C18n.2n,"Eldrett et al., 2004",0 in mag_C18n.2n,LO,40.145,60.55215
338,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,regalis,NA,100% C19n,"Eldrett et al., 2004",1 in mag_C19n,LO,41.154,60.21918
338,Gonyaulacaceae,Gonyaulacoideae,Rottnestia,borussica,NA,50% C18n.1r,"Eldrett et al., 2004",0.5 in mag_C18n.1r,LO,39.6625,60.65484375
338,Gonyaulacaceae,Gonyaulacoideae,Rottnestia,borussica,NA,50% C19r,"Eldrett et al., 2004",0.5 in mag_C19r,FO,41.8455,59.990985
338,Peridiniaceae,Deflandreoideae,Svalbardella,cooksoniae,NA,75% C13r,"Eldrett et al., 2004",0.75 in mag_C13r,LO,34.0285,61.57036875
338,Peridiniaceae,Deflandreoideae,Svalbardella,cooksoniae,NA,75% C19r,"Eldrett et al., 2004",0.75 in mag_C19r,FO,41.61775,60.0661425
338,Peridiniaceae,Wetzelielloideae,Wetzeliella,ovalis,NA,0% C18n.2n,"Eldrett et al., 2004",0 in mag_C18n.2n,LO,40.145,60.55215
338,Peridiniaceae,Wetzelielloideae,Wetzeliella,ovalis,NA,75% C19n,"Eldrett and Harding, 2009",0.75 in mag_C19n,FO,41.213,60.19971
Cuacasus,Areoligeraceae,all,Adnatosphaeridium,caulleryi,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Gonyaulacaceae,other,Barbatacysta,pilosa,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Gonyaulacaceae,other,Chytroeisphaeridia,hyalina,NA,0% coronatum,"Smelror and Lominadze, 1989",0 in amm_t_Erymnoceras coronatum,FO,164.5,37.65
Cuacasus,Gonyaulacaceae,other,Chytroeisphaeridia,chytroeides,NA,100% in Coronatum,"Smelror and Lominadze, 1989",1 in amm_t_Erymnoceras coronatum,LO,163.97,37.597
Cuacasus,Gonyaulacaceae,other,Chytroeisphaeridia,hyalina,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Order Gonyaulacales Family uncertain,uncertain,Cleistosphaeridium,varispinosum,NA,100% in Macrocephalus,"Smelror and Lominadze, 1989",1 in amm_b_Proplanulites koenigi,LO,164.95,37.695
Cuacasus,Gonyaulacaceae,other,Compositosphaeridium,polonicum,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Gonyaulacaceae,Leptodinioideae,Ctenidodinium,continuum,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Order Gonyaulacales Family uncertain,uncertain,Dingodinium,harsveldtii,NA,0% Jason,"Smelror and Lominadze, 1989",0 in amm_b_Kosmoceras jason,FO,164.63,37.663
Cuacasus,Order Gonyaulacales Family uncertain,uncertain,Dingodinium,harsveldtii,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Order Gonyaulacales Family uncertain,uncertain,Ellipsoidictyum,cinctum,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Gonyaulacaceae,Gonyaulacoideae,Escharisphaeridia,pocockii,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,164.5,37.65
Cuacasus,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,pectinigera,NA,0% coronatum,"Smelror and Lominadze, 1989",0 in amm_t_Erymnoceras coronatum,FO,164.5,37.65
Cuacasus,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,pectinigera,NA,100% in Coronatum,"Smelror and Lominadze, 1989",1 in amm_t_Erymnoceras coronatum,LO,163.97,37.597
Cuacasus,Gonyaulacaceae,Gonyaulacoideae,Gonyaulacysta,eisenackii,NA,0% Jason,"Smelror and Lominadze, 1989",0 in amm_b_Kosmoceras jason,FO,164.63,37.663
