source,location,lat,long
"Marret et al., 2020",Q859,-39.94,-178.49
"Marret et al., 2020",P1184,35.458,-121.517
"Marret et al., 2020",S938,-40.33,179.99
"Marret et al., 2020",B1972,71.92,-70.41
"Marret et al., 2020",G2098,47.36353333,-61.51935
"Marret et al., 2020",P1183,35.503,-121.397
"Marret et al., 2020",P69,-40.4,177.99
"Marret et al., 2020",P1182,40.902,-124.63
"Marret et al., 2020",R623,-43.2,-174
"Marret et al., 2020",P1181,40.083,-124.687
"Marret et al., 2020",W266,-42.22,179.36
"Marret et al., 2020",P1180,40.1,-124.408
"Marret et al., 2020",U951,-42.72,176.91
"Marret et al., 2020",F756,-43.02,175.57
"Marret et al., 2020",P1179,40.093,-124.477
"Marret et al., 2020",F755,-43,174.5
"Marret et al., 2020",P1178,40.9,-124.468
"Marret et al., 2020",E48,-43.33,173.36
"Marret et al., 2020",P1177,40.903,-124.648
"Marret et al., 2020",P1176,40.336,-125.463
"Marret et al., 2020",Q220,-44.29,174.98
"Marret et al., 2020",H380,-44.35,172.65
"Marret et al., 2020",P1175,40.335,-125.605
"Marret et al., 2020",H534,-45.34,172.69
"Marret et al., 2020",P1174,40.352,-125.55
"Marret et al., 2020",B1971,71.4,-70.15
"Marret et al., 2020",G2099,47.34605,-61.68053333
"Marret et al., 2020",P1173,40.346,-125.66
"Marret et al., 2020",Q582,-46.6,-177.92
"Marret et al., 2020",H550,-46.45,-179.24
"Marret et al., 2020",P1172,40.36,-125.42
"Marret et al., 2020",P1171,42.257,-127.597
"Marret et al., 2020",Q206,-46.08,176.49
"Marret et al., 2020",P1170,42.152,-127.573
"Marret et al., 2020",Q203,-45.96,175.06
"Marret et al., 2020",H564,-47.04,174.08
"Marret et al., 2020",P1169,43.025,-124.67
"Marret et al., 2020",P1168,42.257,-127.598
"Marret et al., 2020",Q585,-49.67,-177.99
"Marret et al., 2020",F111,-48.95,174.98
"Marret et al., 2020",P1167,42.093,-125.755
"Marret et al., 2020",F104,-48.67,170.81
"Marret et al., 2020",P1166,39.155,-124.614
"Marret et al., 2020",B32,-53.63,169.87
"Marret et al., 2020",P1165,40.751,-125.404
"Marret et al., 2020",D178,-51.72,167.83
"Marret et al., 2020",P1164,41.087,-125.02
"Marret et al., 2020",B1970,72.82,-77.43
"Marret et al., 2020",G2100,48.0509,-60.3894
"Marret et al., 2020",P1163,42.41,-125.2
"Marret et al., 2020",St1B,-52.784,-73.278
"Marret et al., 2020",E1162,48.7,-68.65
"Marret et al., 2020",St2A,-52.792,-73.291
"Marret et al., 2020",E1161,48.64,-68.63
"Marret et al., 2020",St3A,-52.749,-73.262
"Marret et al., 2020",P1160,48.912,-123.325
"Marret et al., 2020",St4A,-52.777,-73.475
"Marret et al., 2020",P1159,49.119,-123.572
"Marret et al., 2020",St5A,-52.79,-73.649
"Marret et al., 2020",ODP 1232c,-39.883,-75.9
"Marret et al., 2020",P1158,49.139,-123.558
"Marret et al., 2020",ODP1233b,-41,-74.45
"Marret et al., 2020",P1157,49.123,-123.633
"Marret et al., 2020",ODP1234a,-36.216,-73.683
"Marret et al., 2020",P1156,49.171,-123.713
"Marret et al., 2020",ODP1235a,-36.15,-73.567
"Marret et al., 2020",P1155,49.181,-123.783
"Marret et al., 2020",FD75-3 01,-32.955,-72.715
"Marret et al., 2020",P1154,49.212,-123.755
"Marret et al., 2020",B1969,72.85,-77.44
"Marret et al., 2020",G2101,48.01358333,-60.3957
"Marret et al., 2020",FD75-3 03,-30.573,-72.625
"Marret et al., 2020",P1153,49.371,-123.746
"Marret et al., 2020",FD75-3 04,-27.47,-71.93
"Marret et al., 2020",P1152,49.332,-123.294
"Marret et al., 2020",M8011-1,-25.698,-71.535
"Marret et al., 2020",P1151,49.305,-123.189
"Marret et al., 2020",M8011-2,-27.913,-72.02
"Marret et al., 2020",P1150,49.31,-123.225
"Marret et al., 2020",M8011-3,-29.278,-72.318
"Marret et al., 2020",P1149,48.884,-123.235
"Marret et al., 2020",M8011-4,-42.11,-75.585
"Marret et al., 2020",P1148,49.011,-123.472
"Marret et al., 2020",M8011-5,-42.067,-75.448
"Marret et al., 2020",P1147,48.997,-123.339
"Marret et al., 2020",M8011-7,-42.07,-75.743
"Marret et al., 2020",P1146,49.287,-123.375
"Marret et al., 2020",M8011-8,-42.042,-75.812
"Marret et al., 2020",P1145,49.29,-123.311
"Marret et al., 2020",M8011-9,-41.965,-75.683
"Marret et al., 2020",P1144,49.331,-123.474
"Marret et al., 2020",B1968,72.81,-77.68
"Marret et al., 2020",G2102,48.04791667,-60.3457
"Marret et al., 2020",M8011-10,-42.082,-75.537
"Marret et al., 2020",P1143,49.322,-123.348
"Marret et al., 2020",M8011-11,-40.483,-75.243
"Marret et al., 2020",P1142,49.318,-123.285
"Marret et al., 2020",M8011-12,-40.495,-75.145
"Marret et al., 2020",P1140,49.287,-123.165
"Marret et al., 2020",M8011-13,-39.657,-75.172
"Marret et al., 2020",P1139,49.284,-123.465
"Marret et al., 2020",M8011-14,-39.66,-75.188
"Marret et al., 2020",P1138,49.236,-123.473
"Marret et al., 2020",M8011-15,-39.665,-75.247
"Marret et al., 2020",P1137,49.151,-123.499
"Marret et al., 2020",M8011-16,-39.745,-74.983
"Marret et al., 2020",P1136,48.931,-123.063
"Marret et al., 2020",M8011-17,-36.897,-74.648
"Marret et al., 2020",P1135,48.838,-123.1
"Marret et al., 2020",M8011-18,-36.853,-74.423
"Marret et al., 2020",P1133,49.092,-123.341
"Marret et al., 2020",M8011-19,-36.872,-74.488
"Marret et al., 2020",P1132,49.217,-123.449
"Marret et al., 2020",B1967,72.43,-72.77
"Marret et al., 2020",G2103,48.12016667,-60.32353333
"Marret et al., 2020",M8011-20,-32.518,-72.698
"Marret et al., 2020",P1131,49.235,-123.444
"Marret et al., 2020",M8011-21,-33.007,-72.497
"Marret et al., 2020",P1130,49.249,-123.443
"Marret et al., 2020",P1129,49.243,-123.367
"Marret et al., 2020",RR9702A-01,-50.65,-76.955
"Marret et al., 2020",P1128,49.211,-123.373
"Marret et al., 2020",RR9702A-06,-46.883,-76.6
"Marret et al., 2020",P1127,49.2,-123.428
"Marret et al., 2020",RR9702A-08,-46.35,-76.667
"Marret et al., 2020",P1126,49.12,-123.444
"Marret et al., 2020",RR9702A-10,-46.317,-76.538
"Marret et al., 2020",P1125,49.177,-123.367
"Marret et al., 2020",RR9702A-12,-43.417,-76.25
"Marret et al., 2020",P1124,49.143,-123.382
"Marret et al., 2020",RR9702A-14,-43.537,-76.483
"Marret et al., 2020",P1123,49.26,-123.295
"Marret et al., 2020",RR9702A-20,-39.967,-74.467
"Marret et al., 2020",P1122,49.226,-123.298
"Marret et al., 2020",RR9702A-22,-40.008,-74.117
"Marret et al., 2020",B1966,71.92,-70.46
"Marret et al., 2020",G2104,48.13626667,-60.4156
"Marret et al., 2020",P1121,49.194,-123.307
"Marret et al., 2020",RR9702A-27,-40.479,-75.915
"Marret et al., 2020",H1120,63.85,-79.56
"Marret et al., 2020",RR9702A-29,-37.847,-75.748
"Marret et al., 2020",H1119,62.44,-75.5
"Marret et al., 2020",RR9702A-31,-37.674,-75.431
"Marret et al., 2020",H1118,63.83,-75.5
"Marret et al., 2020",RR9702A-34,-36.533,-73.447
"Marret et al., 2020",H1117,62.66,-75.49
"Marret et al., 2020",RR9702A-39,-36.167,-73.571
"Marret et al., 2020",H1116,65.14,-81.35
"Marret et al., 2020",RR9702A-42,-36.167,-73.682
"Marret et al., 2020",H1115,60.92,-91.78
"Marret et al., 2020",RR9702A-44,-35.758,-73.013
"Marret et al., 2020",H1114,60.84,-90.01
"Marret et al., 2020",RR9702A-46,-33.277,-73.533
"Marret et al., 2020",1172C,-43.959,149.928
"Marret et al., 2020",H1113,60.84,-87.45
"Marret et al., 2020",593A,-40.508,167.675
"Marret et al., 2020",H1112,60.84,-87.45
"Marret et al., 2020",B2028,58.36,-57.47
"Marret et al., 2020",G2042,50.22,-58.47
"Marret et al., 2020",B1965,71.87,-70.87
"Marret et al., 2020",B2105,77.2791,-74.35713333
"Marret et al., 2020",588B,-26.112,161.227
"Marret et al., 2020",H1111,60.5,-85
"Marret et al., 2020",592,-36.473,165.442
"Marret et al., 2020",H1110,60.34,-81.99
"Marret et al., 2020",1170C,-47.15,146.05
"Marret et al., 2020",H1109,60.17,-79
"Marret et al., 2020",1169A,-47.065,145.237
"Marret et al., 2020",M1092,40.15,13.47
"Marret et al., 2020",1171C,-48.5,149.112
"Marret et al., 2020",M1091,39.35,14.18
"Marret et al., 2020",590-B,-31.167,163.359
"Marret et al., 2020",M1090,38.47,14.57
"Marret et al., 2020",1168C,-42.609,144.413
"Marret et al., 2020",M1089,40.629,11.7
"Marret et al., 2020",587,-21.185,161.333
"Marret et al., 2020",M1087,38.24,13.1
"Marret et al., 2020",01BC,-48.73,173.733
"Marret et al., 2020",M1083,38.387,1.406
"Marret et al., 2020",11BC,-63.632,-169.318
"Marret et al., 2020",M1082,38.433,1.417
"Marret et al., 2020",B1964,70.7,-66.39
"Marret et al., 2020",B2106,76.35473333,-77.5429
"Marret et al., 2020",10MC1,-53.042,-174.688
"Marret et al., 2020",M1081,38.088,1.453
"Marret et al., 2020",02BC,-57.813,174.232
"Marret et al., 2020",M1080,38.886,2.818
"Marret et al., 2020",820B,-16.637,146.304
"Marret et al., 2020",M1079,39.007,2.953
"Marret et al., 2020",830A,-15.95,166.78
"Marret et al., 2020",M1078,38.246,1.449
"Marret et al., 2020",1119C,-44.756,172.394
"Marret et al., 2020",M1077,38.922,2.83
"Marret et al., 2020",M1076,38.726,2.807
"Marret et al., 2020",TAN0803-27,-49.5235,164.608667
"Marret et al., 2020",M1075,38.763,2.82
"Marret et al., 2020",TAN0803-9,-46.996667,166.061167
"Marret et al., 2020",M1074,37.893,1.424
"Marret et al., 2020",Q633,-38.463299,148.893295
"Marret et al., 2020",H555,-45.923302,178.978302
"Marret et al., 2020",M1073,38.947,2.857
"Marret et al., 2020",J39,-37,170
"Marret et al., 2020",M1072,38.365,1.412
"Marret et al., 2020",B1963,70.64,-66.25
"Marret et al., 2020",B2107,76.31438333,-71.11246667
"Marret et al., 2020",J1037,-45.080002,172.971695
"Marret et al., 2020",M1071,39.118,2.932
"Marret et al., 2020",F150,-49.466702,174.466705
"Marret et al., 2020",M1070,38.486,1.447
"Marret et al., 2020",J668,-36.391701,177.651703
"Marret et al., 2020",M1069,38.485,1.435
"Marret et al., 2020",G944,-40.116699,179.985001
"Marret et al., 2020",M1068,39.093,2.937
"Marret et al., 2020",J484,-50.576698,168.993301
"Marret et al., 2020",M1067,38.885,2.805
"Marret et al., 2020",J1049,-44.5,178.733307
"Marret et al., 2020",M1066,39.118,2.942
"Marret et al., 2020",M1064,35.57,-3.48
"Marret et al., 2020",S569,-30.471701,171.985001
"Marret et al., 2020",M1063,37.58,0.5
"Marret et al., 2020",S0136-11,-42,170
"Marret et al., 2020",M1062,40.07,1.35
"Marret et al., 2020",Q703,-41.4,170.9166667
"Marret et al., 2020",M1061,37.468,-0.641
"Marret et al., 2020",Q722,-42.2,169.6
"Marret et al., 2020",B1962,67.47,-63.59
"Marret et al., 2020",B2108,74.951,-67.31833
"Marret et al., 2020",M1060,38.242,8.952
"Marret et al., 2020",SR223,-33.533,166.532
"Marret et al., 2020",M1059,37.17,-0.528
"Marret et al., 2020",SR177,-31.508,156.905
"Marret et al., 2020",M1058,37.45,-0.641
"Marret et al., 2020",SR167,-31.508,155.017
"Marret et al., 2020",M1057,38.648,10.758
"Marret et al., 2020",SR156,-31.565,153.555
"Marret et al., 2020",06BC,-63.288,174.783
"Marret et al., 2020",M1056,38.322,11.237
"Marret et al., 2020",08MC1,-58.688,-169.979
"Marret et al., 2020",M1055,37.535,-0.634
"Marret et al., 2020",05MC1,-63.11,-169.74
"Marret et al., 2020",M1054,38.537,9.302
"Marret et al., 2020",07MC1,-60.244,-170.186
"Marret et al., 2020",M1053,37.803,8.717
"Marret et al., 2020",10BC,-65.028,-168.777
"Marret et al., 2020",M1052,38.422,9.237
"Marret et al., 2020",1120C,-50.064,173.372
"Marret et al., 2020",M1051,38.675,10.743
"Marret et al., 2020",B1961,67.61,-61.97
"Marret et al., 2020",L2109,63.367,-58.42033
"Marret et al., 2020",834B,-18.568,-177.862
"Marret et al., 2020",M1050,38.638,10.775
"Marret et al., 2020",824B,-16.445,147.762
"Marret et al., 2020",M1049,37.722,8.728
"Marret et al., 2020",1124A,-39.498,-176.532
"Marret et al., 2020",M1048,37.613,8.842
"Marret et al., 2020",1122C,-46.58,-177.394
"Marret et al., 2020",M1047,37.534,-0.634
"Marret et al., 2020",823B,-16.616,146.784
"Marret et al., 2020",M1046,37.399,-0.652
"Marret et al., 2020",840B,-22.221,-175.749
"Marret et al., 2020",M1045,37.07,11.39
"Marret et al., 2020",822A,-16.423,146.215
"Marret et al., 2020",M1044,38.093,8.382
"Marret et al., 2020",1123B,-41.786,-171.499
"Marret et al., 2020",M1043,37.7,8.755
"Marret et al., 2020",M1042,37.632,8.827
"Marret et al., 2020",TAN803-127,-57.555167,160.8745
"Marret et al., 2020",M1041,38.307,11.275
"Marret et al., 2020",TAN803-40,-50.432167,164.2865
"Marret et al., 2020",B1960,69.52,-64.65
"Marret et al., 2020",L2110,63.34667,-58.3405
"Marret et al., 2020",M1040,38.248,11.335
"Marret et al., 2020",SO136-003,-42.3,169.883
"Marret et al., 2020",M1039,37.051,-0.486
"Marret et al., 2020",Q723,-42.22,169.56
"Marret et al., 2020",M1038,38.663,10.745
"Marret et al., 2020",Q699,-42.41666667,169.3
"Marret et al., 2020",J50,-36.666698,170.649994
"Marret et al., 2020",M1037,38.852,9.477
"Marret et al., 2020",J51,-36.866699,170.699997
"Marret et al., 2020",M1036,37.643,8.807
"Marret et al., 2020",M1035,38.583,9.337
"Marret et al., 2020",X250,-36.671398,177.188705
"Marret et al., 2020",M1034,37.535,-0.634
"Marret et al., 2020",Q636,-38.8167,149.014999
"Marret et al., 2020",M1033,38.933,10.587
"Marret et al., 2020",S631,-45.3283,172.111694
"Marret et al., 2020",M1032,37.638,8.813
"Marret et al., 2020",U203,-35.553299,159.096695
"Marret et al., 2020",M1031,38.693,10.707
"Marret et al., 2020",P933,-41.661701,165.218307
"Marret et al., 2020",B1959,71.86,-70.95
"Marret et al., 2020",L2111,63.34733,-58.38983
"Marret et al., 2020",G820,-33.150002,162.600006
"Marret et al., 2020",M1030,39.035,9.24
"Marret et al., 2020",F88,-50.525002,168
"Marret et al., 2020",M1029,38.935,9.368
"Marret et al., 2020",J21,-39,169.649994
"Marret et al., 2020",M1028,38.913,9.395
"Marret et al., 2020",I168,-18.2633,-171.018295
"Marret et al., 2020",M1027,38.59,10.828
"Marret et al., 2020",M1026,37.595,2.748
"Marret et al., 2020",U614,-31.584999,175.286697
"Marret et al., 2020",G977,-33.860001,-174.066696
"Marret et al., 2020",M1025,37.603,8.857
"Marret et al., 2020",I171,-22.66,-174.986694
"Marret et al., 2020",M1024,39.027,9.278
"Marret et al., 2020",M1023,36.713,2.66
"Marret et al., 2020",P937,-41.32,166.464996
"Marret et al., 2020",59PC,-16.272,166.195
"Marret et al., 2020",M1022,36.738,2.642
"Marret et al., 2020",57PC,-18.057,167.19
"Marret et al., 2020",M1021,39.033,9.253
"Marret et al., 2020",B1958,71.69,-69.11
"Marret et al., 2020",Z2112,76.41,173.88
"Marret et al., 2020",1125B,-42.55,-178.166
"Marret et al., 2020",M1020,36.713,2.682
"Marret et al., 2020",H347,-44.54166667,173.4166667
"Marret et al., 2020",M1019,37.338,9.198
"Marret et al., 2020",H534,-45.34722222,172.6997222
"Marret et al., 2020",M1018,36.778,2.663
"Marret et al., 2020",H562,-45.86666667,175.4941667
"Marret et al., 2020",M1017,39.03,9.213
"Marret et al., 2020",A811,-44.39972222,171.3580556
"Marret et al., 2020",M1016,37.297,9.21
"Marret et al., 2020",A812,-44.6775,171.6472222
"Marret et al., 2020",M1013,36.832,12.328
"Marret et al., 2020",H531,-44.85555556,172.1441667
"Marret et al., 2020",M1012,36.188,-2.847
"Marret et al., 2020",H533,-45.0525,172.3666667
"Marret et al., 2020",M1011,36.084,-2.85
"Marret et al., 2020",M1010,36.291,-2.905
"Marret et al., 2020",S632,-45.31083333,172.4775
"Marret et al., 2020",G678,-45.71666667,171.4166667
"Marret et al., 2020",M1009,36.484,-3
"Marret et al., 2020",B1957,68.31,-63.8
"Marret et al., 2020",Z2113,79.23,152.68
"Marret et al., 2020",C169,-39.67,172.42
"Marret et al., 2020",M1008,36.58,-3.06
"Marret et al., 2020",C266,-38.33,174.5
"Marret et al., 2020",M1005,36.2,-4.3
"Marret et al., 2020",C293,-38.02,173.96
"Marret et al., 2020",F1004,70.58,-122.97
"Marret et al., 2020",E405,-47.33,169.92
"Marret et al., 2020",F1002,69.92,-138.38
"Marret et al., 2020",E411,-46.64,170.98
"Marret et al., 2020",F1001,70.4,-139.3
"Marret et al., 2020",E441,-38.5,172.83
"Marret et al., 2020",F1000,70.65,-123.5
"Marret et al., 2020",E453,-38,173.83
"Marret et al., 2020",F999,71.27,-128.52
"Marret et al., 2020",E544,-35.33,175.39
"Marret et al., 2020",F998,70.84,-133.63
"Marret et al., 2020",E577,-34.99,174.04
"Marret et al., 2020",F997,70.15,-133.52
"Marret et al., 2020",E898,-38,173.88
"Marret et al., 2020",F996,71.15,-133.52
"Marret et al., 2020",C1956,49.99,-45.59
"Marret et al., 2020",L2115,56.89,-52.69
"Marret et al., 2020",E900,-38.02,173.63
"Marret et al., 2020",F995,71.45,-133.81
"Marret et al., 2020",F58,-35.23,175.32
"Marret et al., 2020",F994,70.81,-127.64
"Marret et al., 2020",A992,52.73,-4.46
"Marret et al., 2020",F59,-35.13,175.39
"Marret et al., 2020",A991,51.08,-5.83
"Marret et al., 2020",F137,-51.7,171.52
"Marret et al., 2020",A990,51.28,-6.06
"Marret et al., 2020",F728,-38.63,171.8
"Marret et al., 2020",A989,51.23,-5.9
"Marret et al., 2020",I20,-35.42,175.21
"Marret et al., 2020",A988,51.03,-6.15
"Marret et al., 2020",E887,-36.67,173.88
"Marret et al., 2020",A987,51.35,-6.5
"Marret et al., 2020",S102,-38.78724167,178.08345
"Marret et al., 2020",A986,51.63,-6.2
"Marret et al., 2020",S103b,-38.73536667,178.0425167
"Marret et al., 2020",A985,68.1,-27.86
"Marret et al., 2020",S105,-38.88063333,178.2322167
"Marret et al., 2020",D2027,60.93,-65.97
"Marret et al., 2020",G2043,58.49,-63.15
"Marret et al., 2020",C1955,50.21,-45.69
"Marret et al., 2020",L2116,54.29,-48
"Marret et al., 2020",A984,71.19,-18.47
"Marret et al., 2020",S119b,-38.77185,178.0628333
"Marret et al., 2020",A983,67.58,-17.07
"Marret et al., 2020",S130,-38.93835,178.1992167
"Marret et al., 2020",A982,66.76,-18.75
"Marret et al., 2020",S146,-38.82554167,178.1587
"Marret et al., 2020",A981,66.99,-17.97
"Marret et al., 2020",S147,-38.85338333,178.2152667
"Marret et al., 2020",A980,66.5,-19.5
"Marret et al., 2020",U1747 4-6cm,-39.029,178.534
"Marret et al., 2020",A979,66.62,-20.85
"Marret et al., 2020",W696,-38.9735,178.4126667
"Marret et al., 2020",A978,66.64,-20.86
"Marret et al., 2020",W695 4-6cm,-39.10016667,178.6993333
"Marret et al., 2020",A977,67.98,-21.78
"Marret et al., 2020",GeoB2021-4,-36.835,-14.408
"Marret et al., 2020",A976,66.67,-24.19
"Marret et al., 2020",GeoB2022-3,-34.435,-20.908
"Marret et al., 2020",A975,66.68,-24.19
"Marret et al., 2020",GeoB2019-2,-36.053,-8.767
"Marret et al., 2020",C1953,42.97,-49.47
"Marret et al., 2020",L2117,53.38,-50.25
"Marret et al., 2020",3809-1,-31.053,-16.33
"Marret et al., 2020",A974,65.44,-26.31
"Marret et al., 2020",A973,64.9,-24.44
"Marret et al., 2020",GeoB6425-1,-33.825,-23.588
"Marret et al., 2020",3812-2,-31.615,-19.76
"Marret et al., 2020",A972,64.03,-24.02
"Marret et al., 2020",A971,64.03,-24.02
"Marret et al., 2020",GeoB6421-1,-36.448,-22.438
"Marret et al., 2020",A970,65.03,-25.86
"Marret et al., 2020",GeoB6429-1,-31.95,-24.248
"Marret et al., 2020",A969,65.7,-25.26
"Marret et al., 2020",GeoB6423-1,-35.253,-22.992
"Marret et al., 2020",3810-2,-31.133,-16.838
"Marret et al., 2020",A968,65.51,-26.22
"Marret et al., 2020",A967,65.48,-27.51
"Marret et al., 2020",GeoB6427-1,-33.182,-24.248
"Marret et al., 2020",A966,64.91,-27.21
"Marret et al., 2020",GeoB6414-1,-43.999,-13.069
"Marret et al., 2020",A965,64.56,-27.6
"Marret et al., 2020",GeoB6416-2,-39.955,-18.163
"Marret et al., 2020",C1952,42.84,-49.23
"Marret et al., 2020",L2118,52.67,-51.97
"Marret et al., 2020",A964,63.43,-24.65
"Marret et al., 2020",GeoB6417-2,-39.093,-21.034
"Marret et al., 2020",A963,63.71,-24.4
"Marret et al., 2020",GeoB6407-2,-42.05,-19.5
"Marret et al., 2020",A962,64.18,-25.28
"Marret et al., 2020",GeoB6422-5,-35.707,-22.44
"Marret et al., 2020",A961,63.96,-23.55
"Marret et al., 2020",GeoB6419-1,-37.158,-22.148
"Marret et al., 2020",A960,66.85,-17.85
"Marret et al., 2020",GeoB6418-3,-38.427,-21.535
"Marret et al., 2020",A959,66.9,-17.9
"Marret et al., 2020",GeoB6409-2,-44.51,-21.72
"Marret et al., 2020",A958,67.21,-19.5
"Marret et al., 2020",GeoB6413-4,-44.207,-17.34
"Marret et al., 2020",301,15.13,51.42
"Marret et al., 2020",A957,67.26,-18.83
"Marret et al., 2020",928,15.12,51.4
"Marret et al., 2020",A956,67.31,-18.36
"Marret et al., 2020",302,15,51.45
"Marret et al., 2020",A955,67.46,-18.18
"Marret et al., 2020",C1951,44.72,-54.65
"Marret et al., 2020",L2119,62.55,-56.47
"Marret et al., 2020",303,14.85,51.48
"Marret et al., 2020",A954,67.6,-17.85
"Marret et al., 2020",304,14.78,51.52
"Marret et al., 2020",A953,68.33,-15.75
"Marret et al., 2020",305,14.72,51.58
"Marret et al., 2020",A952,68.6,-14.66
"Marret et al., 2020",306,14.5,51.61
"Marret et al., 2020",A951,68.58,-16.93
"Marret et al., 2020",307,16.83,52.38
"Marret et al., 2020",A950,68.08,-17.5
"Marret et al., 2020",308,16.13,52.5
"Marret et al., 2020",A949,67.9,-17.75
"Marret et al., 2020",309,16.08,52.62
"Marret et al., 2020",A948,67.91,-18.83
"Marret et al., 2020",310,16.07,52.7
"Marret et al., 2020",A947,67.91,-19.35
"Marret et al., 2020",311,16.03,52.76
"Marret et al., 2020",A946,68.03,-20.68
"Marret et al., 2020",313,15.88,53.02
"Marret et al., 2020",A945,67.76,-20.83
"Marret et al., 2020",A2120,79.6311,-6.0598
"Marret et al., 2020",C1950,44.16,-54.27
"Marret et al., 2020",325,10.68,53.52
"Marret et al., 2020",A944,67.25,-20.5
"Marret et al., 2020",451,23.68,66.03
"Marret et al., 2020",A943,67.63,-20.31
"Marret et al., 2020",452,22.93,65.47
"Marret et al., 2020",A942,67.31,-19.73
"Marret et al., 2020",453,23.23,65.73
"Marret et al., 2020",A941,67.08,-20.15
"Marret et al., 2020",454,23.45,65.87
"Marret et al., 2020",A940,66.5,-18.85
"Marret et al., 2020",455,23.55,65.95
"Marret et al., 2020",A939,66.73,-16.83
"Marret et al., 2020",457,22.69,63.85
"Marret et al., 2020",A938,66.98,-15.73
"Marret et al., 2020",458,22,63.5
"Marret et al., 2020",A937,68.08,-15.38
"Marret et al., 2020",460,22.67,63.22
"Marret et al., 2020",A936,67.91,-15.45
"Marret et al., 2020",461,22.83,63.83
"Marret et al., 2020",A935,66.15,-17.58
"Marret et al., 2020",C1949,43.63,-54.55
"Marret et al., 2020",Y2121,80.051,-8.9691
"Marret et al., 2020",463,22.55,64.05
"Marret et al., 2020",C934,37.75,-73.55
"Marret et al., 2020",464,22.25,63.58
"Marret et al., 2020",C933,37.65,-73.467
"Marret et al., 2020",466,23.6,63.8
"Marret et al., 2020",C932,37.55,-73.583
"Marret et al., 2020",468,24.77,62.35
"Marret et al., 2020",C931,37.617,-73.667
"Marret et al., 2020",469,24.67,62.37
"Marret et al., 2020",C930,37.633,-73.833
"Marret et al., 2020",470,24.6,62.37
"Marret et al., 2020",C929,37.7,-73.933
"Marret et al., 2020",471,24.3,62.45
"Marret et al., 2020",C928,37.783,-73.867
"Marret et al., 2020",472,24.12,62.48
"Marret et al., 2020",C927,37.783,-73.867
"Marret et al., 2020",473,22.22,63.1
"Marret et al., 2020",C926,37.767,-73.833
"Marret et al., 2020",475,24.08,65.45
"Marret et al., 2020",C925,37.733,-73.8
"Marret et al., 2020",F1814,3.8,-2.85
"Marret et al., 2020",Y2122,79.8266,-12.4892
"Marret et al., 2020",476,24.1,65.47
"Marret et al., 2020",C924,37.667,-73.767
"Marret et al., 2020",477,24.13,65.52
"Marret et al., 2020",C923,37.817,-73.517
"Marret et al., 2020",478,24.22,65.67
"Marret et al., 2020",C922,36.87,-74.578
"Marret et al., 2020",483,21.03,61.48
"Marret et al., 2020",C921,37.619,-74.163
"Marret et al., 2020",484,19.5,58.43
"Marret et al., 2020",C920,37.631,-74.152
"Marret et al., 2020",486,19.15,60.62
"Marret et al., 2020",C919,38.163,-73.84
"Marret et al., 2020",487,19.9,61.72
"Marret et al., 2020",C918,38.108,-73.665
"Marret et al., 2020",491,15.83,63.92
"Marret et al., 2020",C917,38.118,-73.608
"Marret et al., 2020",492,16.18,59.77
"Marret et al., 2020",C916,37.988,-73.853
"Marret et al., 2020",496,17.43,57.95
"Marret et al., 2020",C915,38.122,-73.825
"Marret et al., 2020",A2123,78.5024,-17.3139
"Marret et al., 2020",F1774,-0.22,6.02
"Marret et al., 2020",497,17.47,57.95
"Marret et al., 2020",C914,39.012,-72.422
"Marret et al., 2020",902,10.76,51.57
"Marret et al., 2020",C913,39.043,-72.462
"Marret et al., 2020",903,10.76,51.65
"Marret et al., 2020",C912,37.57,-74.57
"Marret et al., 2020",904,10.78,51.77
"Marret et al., 2020",C911,38.854,-72.73
"Marret et al., 2020",905,10.9,51.93
"Marret et al., 2020",C910,38.838,-72.705
"Marret et al., 2020",906,10.8,52.12
"Marret et al., 2020",C909,38.866,-72.687
"Marret et al., 2020",907,10.8,52.23
"Marret et al., 2020",C908,38.793,-72.717
"Marret et al., 2020",908,10.77,52.9
"Marret et al., 2020",C907,38.825,-72.737
"Marret et al., 2020",915,10.68,53.52
"Marret et al., 2020",C906,38.745,-72.652
"Marret et al., 2020",917,15.9,53.02
"Marret et al., 2020",C905,38.817,-72.817
"Marret et al., 2020",A2124,77.1272,-10.6607
"Marret et al., 2020",F1770,-0.33,8.47
"Marret et al., 2020",918,15.97,52.83
"Marret et al., 2020",P904,46.203,-124.242
"Marret et al., 2020",919,16,52.73
"Marret et al., 2020",P903,40.422,-125.517
"Marret et al., 2020",929,13.7,53.23
"Marret et al., 2020",P901,59.083,-143.67
"Marret et al., 2020",P899,57.802,-138.39
"Marret et al., 2020",R4515A,30.33,-88.71
"Marret et al., 2020",P898,56.503,-143.877
"Marret et al., 2020",R4517A,30.28,-88.72
"Marret et al., 2020",P897,41.267,-127.017
"Marret et al., 2020",R4518A,30.27,-88.72
"Marret et al., 2020",P896,46.652,-129.133
"Marret et al., 2020",R4596,30.26,-88.98
"Marret et al., 2020",P895,41.522,-132.042
"Marret et al., 2020",R4597,30.24,-88.96
"Marret et al., 2020",P894,42.152,-127.573
"Marret et al., 2020",R4598,30.17,-88.98
"Marret et al., 2020",P893,42.198,-125.205
"Marret et al., 2020",R4599,30.18,-88.95
"Marret et al., 2020",A2125,74.3076,-20.2956
